champion_name,region,tier,patch,position,level,win_rate,pick_rate,ban_rate,counters1_name,counters1_win_rate,counters1_games,counters2_name,counters2_win_rate,counters2_games,counters3_name,counters3_win_rate,counters3_games,counters4_name,counters4_win_rate,counters4_games,counters5_name,counters5_win_rate,counters5_games,counters6_name,counters6_win_rate,counters6_games,counters7_name,counters7_win_rate,counters7_games,counters8_name,counters8_win_rate,counters8_games,counters9_name,counters9_win_rate,counters9_games,counters10_name,counters10_win_rate,counters10_games,equip1_name,equip1_pick_rate,equip2_name,equip2_pick_rate,equip3_name,equip3_pick_rate,equip4_name,equip4_pick_rate,equip5_name,equip5_pick_rate
LOL.top.yorick,global,silver,12.21,top,2,52.75,4.51,5.54,LOL.top.darius,54.85,6175,LOL.top.aatrox,56.77,5549,LOL.top.mordekaiser,49.79,5013,LOL.top.sett,51.41,4824,LOL.top.ksante,60.27,4767,LOL.top.nasus,49.74,4660,LOL.top.garen,50.05,4330,LOL.top.teemo,52.93,3533,LOL.top.jax,48.1,3216,LOL.top.fiora,52.44,2891,"星蚀,赛瑞尔达的怨恨,黑色切割者",11.51,"神圣分离者,破舰者,赛瑞尔达的怨恨",9.65,"神圣分离者,破舰者,荆棘之甲",5.54,"星蚀,赛瑞尔达的怨恨,破舰者",4.6,"神圣分离者,赛瑞尔达的怨恨,黑色切割者",4.22
LOL.top.maokai,global,all,12.23,support,2,52.24,2.64,0.42,LOL.top.lux,51.81,12558,LOL.top.yuumi,56.3,8073,LOL.top.pyke,55.1,7579,LOL.top.morgana,50.09,7373,LOL.top.blitzcrank,51.89,7258,LOL.top.nami,50.79,6541,LOL.top.thresh,53.08,6492,LOL.top.lulu,51.6,5182,LOL.top.nautilus,52.84,5112,LOL.top.brand,50.22,4753,"亡者的板甲,薄暮法袍,荆棘之甲",17.96,"薄暮法袍,亡者的板甲,荆棘之甲",5.17,"帝国指令,恶魔之拥,莫雷洛秘典",4.4,"兰德里的苦楚,恶魔之拥,莫雷洛秘典",3.66,"心之钢,日炎圣盾,荆棘之甲",2.92
LOL.top.maokai,global,all,12.23,jungle,4,52.79,1.14,0.18,LOL.top.sylas,53.34,3877,LOL.top.hecarim,55.44,3335,LOL.top.leesin,55.74,2998,LOL.top.ekko,51.88,2818,LOL.top.lillia,52.23,2803,LOL.top.udyr,50.27,2791,LOL.top.kayn,55.0,2749,LOL.top.masteryi,50.27,2620,LOL.top.warwick,50.73,2549,LOL.top.diana,51.48,2263,"恶魔之拥,兰德里的苦楚,影焰",12.87,"恶魔之拥,千变者贾修,冰霜之心",7.03,"恶魔之拥,千变者贾修,日炎圣盾",6.56,"日炎圣盾,千变者贾修,冰霜之心",4.6,"恶魔之拥,千变者贾修,振奋盔甲",4.37
LOL.top.maokai,global,all,12.23,top,4,50.59,0.69,0.11,LOL.top.aatrox,50.82,2192,LOL.top.darius,51.72,2011,LOL.top.fiora,48.69,1717,LOL.top.drmundo,44.13,1670,LOL.top.mordekaiser,42.36,1655,LOL.top.sett,50.23,1549,LOL.top.gangplank,52.23,1545,LOL.top.jax,53.46,1300,LOL.top.ksante,47.56,1291,LOL.top.teemo,54.05,1186,"日炎圣盾,千变者贾修,冰霜之心",10.55,"日炎圣盾,千变者贾修,振奋盔甲",6.87,"心之钢,日炎圣盾,振奋盔甲",5.44,"日炎圣盾,千变者贾修,荆棘之甲",4.94,"女神之泪,日炎圣盾,千变者贾修,末日寒冬",4.31
LOL.top.maokai,global,diamond,12.23,support,2,52.61,2.72,0.31,LOL.top.yuumi,55.56,306,LOL.top.nami,55.81,301,LOL.top.pyke,58.72,281,LOL.top.lulu,54.69,256,LOL.top.karma,51.79,224,LOL.top.thresh,52.7,222,LOL.top.blitzcrank,45.63,206,LOL.top.nautilus,53.97,189,LOL.top.lux,49.06,159,LOL.top.amumu,53.8,158,"亡者的板甲,薄暮法袍,荆棘之甲",19.67,"心之钢,恶魔之拥,视界专注",16.39,"帝国指令,恶魔之拥,莫雷洛秘典",15.57,"薄暮法袍,亡者的板甲,荆棘之甲",6.56,"兰德里的苦楚,恶魔之拥,虚空之杖",5.74
LOL.top.maokai,global,diamond,12.23,jungle,2,53.14,1.65,0.18,LOL.top.sylas,54.14,181,LOL.top.ekko,58.9,146,LOL.top.hecarim,57.93,145,LOL.top.graves,53.51,114,LOL.top.leesin,60.71,112,LOL.top.kindred,49.07,108,LOL.top.lillia,57.94,107,LOL.top.viego,44.83,87,LOL.top.kayn,60.98,82,LOL.top.elise,55.7,79,"恶魔之拥,兰德里的苦楚,影焰",24.59,"恶魔之拥,千变者贾修,冰霜之心",12.54,"恶魔之拥,兰德里的苦楚,莫雷洛秘典",9.57,"恶魔之拥,千变者贾修,日炎圣盾",6.11,"恶魔之拥,千变者贾修,振奋盔甲",5.28
LOL.top.maokai,global,diamond,12.23,top,3,51.81,0.89,0.1,LOL.top.aatrox,48.75,80,LOL.top.ksante,46.75,77,LOL.top.gangplank,55.88,68,LOL.top.camille,43.28,67,LOL.top.fiora,59.38,64,LOL.top.darius,50.0,62,LOL.top.jax,58.93,56,LOL.top.mordekaiser,34.04,47,LOL.top.drmundo,39.13,46,LOL.top.sett,58.54,41,"日炎圣盾,千变者贾修,冰霜之心",16.67,"日炎圣盾,千变者贾修,深渊面具",13.73,"女神之泪,日炎圣盾,千变者贾修,末日寒冬",10.78,"日炎圣盾,千变者贾修,振奋盔甲",10.78,"日炎圣盾,千变者贾修,荆棘之甲",10.78
LOL.top.maokai,global,platinum,12.23,support,3,52.21,2.57,0.35,LOL.top.nami,50.44,789,LOL.top.pyke,57.49,781,LOL.top.yuumi,58.48,761,LOL.top.thresh,54.57,711,LOL.top.lux,51.29,696,LOL.top.blitzcrank,53.63,675,LOL.top.lulu,51.8,668,LOL.top.karma,52.24,559,LOL.top.nautilus,52.17,460,LOL.top.morgana,48.28,435,"亡者的板甲,薄暮法袍,荆棘之甲",31.13,"帝国指令,恶魔之拥,莫雷洛秘典",12.74,"薄暮法袍,亡者的板甲,荆棘之甲",7.45,"兰德里的苦楚,恶魔之拥,莫雷洛秘典",6.25,"亡者的板甲,薄暮法袍,自然之力",2.76
LOL.top.maokai,global,platinum,12.23,jungle,3,53.33,1.48,0.2,LOL.top.sylas,53.12,561,LOL.top.hecarim,58.49,489,LOL.top.leesin,55.5,427,LOL.top.ekko,52.2,410,LOL.top.lillia,51.81,386,LOL.top.udyr,50.89,336,LOL.top.kayn,56.96,316,LOL.top.viego,59.93,297,LOL.top.graves,54.24,295,LOL.top.diana,52.82,248,"恶魔之拥,兰德里的苦楚,影焰",17.03,"恶魔之拥,千变者贾修,冰霜之心",8.94,"恶魔之拥,千变者贾修,日炎圣盾",8.47,"恶魔之拥,千变者贾修,振奋盔甲",6.25,"恶魔之拥,兰德里的苦楚,莫雷洛秘典",5.59
LOL.top.maokai,global,platinum,12.23,top,4,50.45,0.86,0.12,LOL.top.aatrox,50.48,315,LOL.top.gangplank,50.39,258,LOL.top.ksante,47.96,221,LOL.top.darius,52.66,207,LOL.top.fiora,44.83,203,LOL.top.mordekaiser,41.18,187,LOL.top.drmundo,49.4,166,LOL.top.riven,57.83,166,LOL.top.camille,47.37,152,LOL.top.sett,47.62,147,"日炎圣盾,千变者贾修,冰霜之心",12.78,"日炎圣盾,千变者贾修,振奋盔甲",7.38,"日炎圣盾,千变者贾修,荆棘之甲",7.02,"心之钢,日炎圣盾,振奋盔甲",6.84,"女神之泪,日炎圣盾,千变者贾修,末日寒冬",6.84
LOL.top.maokai,global,gold,12.23,support,2,52.45,2.68,0.38,LOL.top.lux,50.82,2182,LOL.top.pyke,54.45,1618,LOL.top.thresh,51.54,1523,LOL.top.nami,50.44,1487,LOL.top.yuumi,54.01,1483,LOL.top.blitzcrank,51.66,1413,LOL.top.morgana,50.8,1307,LOL.top.lulu,51.56,1152,LOL.top.karma,52.78,1027,LOL.top.nautilus,51.76,995,"亡者的板甲,薄暮法袍,荆棘之甲",21.3,"薄暮法袍,亡者的板甲,荆棘之甲",7.05,"帝国指令,恶魔之拥,莫雷洛秘典",6.4,"兰德里的苦楚,恶魔之拥,莫雷洛秘典",5.97,"心之钢,日炎圣盾,荆棘之甲",3.44
LOL.top.maokai,global,gold,12.23,jungle,4,53.17,1.3,0.19,LOL.top.sylas,50.79,945,LOL.top.hecarim,56.36,786,LOL.top.leesin,56.55,748,LOL.top.lillia,53.07,733,LOL.top.udyr,50.42,712,LOL.top.ekko,50.5,703,LOL.top.kayn,56.63,611,LOL.top.diana,54.08,588,LOL.top.graves,56.18,566,LOL.top.masteryi,48.86,526,"恶魔之拥,兰德里的苦楚,影焰",15.93,"恶魔之拥,千变者贾修,日炎圣盾",8.62,"恶魔之拥,千变者贾修,冰霜之心",7.78,"恶魔之拥,兰德里的苦楚,莫雷洛秘典",5.01,"恶魔之拥,千变者贾修,振奋盔甲",4.78
LOL.top.maokai,global,gold,12.23,top,5,50.67,0.78,0.11,LOL.top.aatrox,49.41,512,LOL.top.darius,52.85,456,LOL.top.gangplank,50.24,416,LOL.top.fiora,50.49,406,LOL.top.drmundo,40.56,392,LOL.top.mordekaiser,40.95,337,LOL.top.ksante,45.19,312,LOL.top.sett,51.88,293,LOL.top.jax,52.75,273,LOL.top.riven,55.47,265,"日炎圣盾,千变者贾修,冰霜之心",11.25,"日炎圣盾,千变者贾修,振奋盔甲",7.61,"心之钢,日炎圣盾,振奋盔甲",6.84,"日炎圣盾,千变者贾修,荆棘之甲",5.76,"女神之泪,日炎圣盾,千变者贾修,末日寒冬",5.37
LOL.top.maokai,global,silver,12.23,support,3,52.36,2.75,0.46,LOL.top.lux,51.97,2998,LOL.top.morgana,48.73,1648,LOL.top.blitzcrank,50.89,1462,LOL.top.pyke,53.65,1454,LOL.top.yuumi,54.73,1447,LOL.top.brand,50.0,1128,LOL.top.swain,48.21,1120,LOL.top.thresh,52.13,1105,LOL.top.nami,48.67,1087,LOL.top.leona,50.14,1049,"亡者的板甲,薄暮法袍,荆棘之甲",20.75,"薄暮法袍,亡者的板甲,荆棘之甲",6.59,"兰德里的苦楚,恶魔之拥,莫雷洛秘典",4.27,"帝国指令,恶魔之拥,莫雷洛秘典",4.22,"心之钢,日炎圣盾,荆棘之甲",3.6
LOL.top.maokai,global,silver,12.23,jungle,4,52.75,1.03,0.18,LOL.top.sylas,54.2,666,LOL.top.leesin,54.72,530,LOL.top.hecarim,56.98,523,LOL.top.masteryi,48.27,520,LOL.top.warwick,47.97,517,LOL.top.lillia,47.42,504,LOL.top.kayn,50.7,501,LOL.top.udyr,51.33,489,LOL.top.ekko,54.14,447,LOL.top.shaco,56.84,431,"恶魔之拥,兰德里的苦楚,影焰",13.31,"恶魔之拥,千变者贾修,冰霜之心",8.47,"恶魔之拥,千变者贾修,日炎圣盾",7.03,"日炎圣盾,千变者贾修,冰霜之心",6.0,"恶魔之拥,千变者贾修,振奋盔甲",4.87
LOL.top.maokai,global,silver,12.23,top,5,51.2,0.67,0.12,LOL.top.darius,52.37,401,LOL.top.aatrox,53.66,382,LOL.top.sett,49.54,329,LOL.top.fiora,47.52,322,LOL.top.teemo,50.0,314,LOL.top.drmundo,46.01,313,LOL.top.mordekaiser,45.37,313,LOL.top.jax,54.45,281,LOL.top.gangplank,55.1,245,LOL.top.garen,49.34,227,"日炎圣盾,千变者贾修,冰霜之心",15.5,"日炎圣盾,千变者贾修,振奋盔甲",9.62,"心之钢,日炎圣盾,振奋盔甲",7.45,"日炎圣盾,千变者贾修,荆棘之甲",5.53,"女神之泪,心之钢,日炎圣盾,末日寒冬",3.79
LOL.top.maokai,global,all,12.22,support,3,51.08,2.63,0.55,LOL.top.lux,51.44,22118,LOL.top.morgana,47.13,13757,LOL.top.pyke,54.71,13313,LOL.top.blitzcrank,50.14,13204,LOL.top.yuumi,53.02,13155,LOL.top.thresh,52.46,12187,LOL.top.nami,49.45,11858,LOL.top.nautilus,51.04,9867,LOL.top.lulu,51.44,9152,LOL.top.leona,49.82,8964,"亡者的板甲,薄暮法袍,荆棘之甲",14.52,"帝国指令,恶魔之拥,莫雷洛秘典",4.86,"薄暮法袍,亡者的板甲,荆棘之甲",4.34,"亡者的板甲,薄暮法袍,日炎圣盾",2.82,"帝国指令,恶魔之拥,荆棘之甲",2.66
LOL.top.maokai,global,all,12.22,top,5,48.04,0.61,0.13,LOL.top.aatrox,46.79,3646,LOL.top.fiora,45.55,3023,LOL.top.darius,49.63,2936,LOL.top.sett,44.9,2766,LOL.top.jax,49.05,2326,LOL.top.mordekaiser,42.44,2288,LOL.top.ksante,48.53,2108,LOL.top.teemo,50.37,2031,LOL.top.nasus,46.15,1950,LOL.top.gangplank,46.69,1902,"女神之泪,心之钢,日炎圣盾,末日寒冬",7.96,"心之钢,日炎圣盾,振奋盔甲",4.54,"女神之泪,心之钢,末日寒冬,日炎圣盾",4.35,"心之钢,日炎圣盾,冰霜之心",3.65,"心之钢,日炎圣盾,荆棘之甲",3.12
LOL.top.maokai,global,diamond,12.22,support,3,50.12,2.57,0.45,LOL.top.nami,50.0,526,LOL.top.yuumi,48.16,490,LOL.top.pyke,53.51,413,LOL.top.karma,50.12,409,LOL.top.lulu,47.36,397,LOL.top.blitzcrank,50.99,353,LOL.top.thresh,52.84,352,LOL.top.nautilus,48.44,320,LOL.top.lux,52.89,242,LOL.top.janna,51.45,241,"亡者的板甲,薄暮法袍,荆棘之甲",24.09,"帝国指令,恶魔之拥,莫雷洛秘典",18.18,"薄暮法袍,亡者的板甲,荆棘之甲",8.18,"兰德里的苦楚,恶魔之拥,莫雷洛秘典",5.91,"帝国指令,莫雷洛秘典,恶魔之拥",5.45
LOL.top.maokai,global,diamond,12.22,top,5,47.47,0.72,0.12,LOL.top.aatrox,48.18,137,LOL.top.ksante,46.53,101,LOL.top.camille,46.94,98,LOL.top.fiora,44.19,86,LOL.top.darius,54.22,83,LOL.top.jax,51.22,82,LOL.top.gangplank,46.97,66,LOL.top.irelia,59.32,59,LOL.top.mordekaiser,45.61,57,LOL.top.riven,43.86,57,"女神之泪,心之钢,日炎圣盾,末日寒冬",14.29,"女神之泪,心之钢,末日寒冬,日炎圣盾",11.11,"心之钢,日炎圣盾,振奋盔甲",7.94,"日炎圣盾,冰脉护手,振奋盔甲",6.35,"心之钢,日炎圣盾,荆棘之甲",6.35
LOL.top.maokai,global,platinum,12.22,support,3,51.2,2.59,0.53,LOL.top.nami,49.64,1541,LOL.top.thresh,51.62,1486,LOL.top.pyke,55.77,1422,LOL.top.yuumi,51.61,1271,LOL.top.blitzcrank,49.62,1175,LOL.top.lulu,49.83,1150,LOL.top.lux,51.43,1122,LOL.top.karma,52.85,984,LOL.top.nautilus,50.9,831,LOL.top.morgana,46.87,830,"亡者的板甲,薄暮法袍,荆棘之甲",21.4,"帝国指令,恶魔之拥,莫雷洛秘典",11.93,"薄暮法袍,亡者的板甲,荆棘之甲",6.17,"兰德里的苦楚,恶魔之拥,莫雷洛秘典",5.82,"薄暮法袍,荆棘之甲,日炎圣盾",3.29
LOL.top.maokai,global,platinum,12.22,top,5,48.56,0.72,0.15,LOL.top.aatrox,48.42,475,LOL.top.ksante,47.51,362,LOL.top.fiora,46.92,341,LOL.top.darius,51.67,300,LOL.top.camille,54.74,285,LOL.top.sett,45.96,285,LOL.top.gangplank,47.19,267,LOL.top.jax,45.45,242,LOL.top.sion,51.91,235,LOL.top.riven,49.31,217,"女神之泪,心之钢,日炎圣盾,末日寒冬",14.21,"女神之泪,心之钢,末日寒冬,日炎圣盾",7.97,"心之钢,日炎圣盾,振奋盔甲",7.37,"心之钢,日炎圣盾,冰霜之心",6.15,"心之钢,日炎圣盾,荆棘之甲",4.16
LOL.top.maokai,global,gold,12.22,support,2,51.49,2.66,0.56,LOL.top.lux,51.55,3841,LOL.top.pyke,54.19,2853,LOL.top.thresh,53.55,2842,LOL.top.nami,49.6,2764,LOL.top.blitzcrank,49.96,2692,LOL.top.yuumi,52.17,2448,LOL.top.morgana,47.42,2347,LOL.top.lulu,51.12,2234,LOL.top.senna,52.58,1959,LOL.top.nautilus,51.75,1942,"亡者的板甲,薄暮法袍,荆棘之甲",17.57,"帝国指令,恶魔之拥,莫雷洛秘典",7.07,"薄暮法袍,亡者的板甲,荆棘之甲",5.34,"亡者的板甲,薄暮法袍,日炎圣盾",3.69,"帝国指令,恶魔之拥,荆棘之甲",3.35
LOL.top.maokai,global,gold,12.22,top,5,48.41,0.68,0.14,LOL.top.aatrox,47.7,868,LOL.top.fiora,45.48,763,LOL.top.darius,49.17,659,LOL.top.sett,46.66,598,LOL.top.gangplank,43.55,558,LOL.top.jax,50.73,550,LOL.top.ksante,50.58,516,LOL.top.mordekaiser,40.79,478,LOL.top.camille,49.11,450,LOL.top.nasus,47.88,449,"女神之泪,心之钢,日炎圣盾,末日寒冬",11.35,"女神之泪,心之钢,末日寒冬,日炎圣盾",6.24,"心之钢,日炎圣盾,振奋盔甲",5.55,"心之钢,日炎圣盾,冰霜之心",4.03,"心之钢,日炎圣盾,末日寒冬",3.73
LOL.top.maokai,global,silver,12.22,support,3,51.12,2.75,0.57,LOL.top.lux,50.46,5664,LOL.top.morgana,45.6,3485,LOL.top.blitzcrank,49.6,2887,LOL.top.pyke,55.33,2778,LOL.top.yuumi,53.13,2652,LOL.top.thresh,51.47,2382,LOL.top.brand,49.06,2291,LOL.top.leona,49.12,2217,LOL.top.nami,49.07,2197,LOL.top.nautilus,50.05,2164,"亡者的板甲,薄暮法袍,荆棘之甲",17.14,"薄暮法袍,亡者的板甲,荆棘之甲",4.87,"帝国指令,恶魔之拥,莫雷洛秘典",4.79,"薄暮法袍,荆棘之甲,日炎圣盾",3.35,"亡者的板甲,薄暮法袍,日炎圣盾",3.34
LOL.top.maokai,global,silver,12.22,top,5,48.18,0.6,0.13,LOL.top.aatrox,46.66,718,LOL.top.sett,41.67,672,LOL.top.darius,51.36,662,LOL.top.fiora,43.56,652,LOL.top.teemo,51.52,561,LOL.top.mordekaiser,40.15,538,LOL.top.jax,51.89,503,LOL.top.nasus,47.03,489,LOL.top.garen,46.62,429,LOL.top.ksante,44.79,413,"女神之泪,心之钢,日炎圣盾,末日寒冬",10.04,"心之钢,日炎圣盾,振奋盔甲",5.96,"女神之泪,心之钢,末日寒冬,日炎圣盾",4.97,"心之钢,日炎圣盾,荆棘之甲",4.55,"心之钢,日炎圣盾,冰霜之心",3.94
LOL.top.maokai,global,all,12.21,support,2,51.72,3.16,1.02,LOL.top.lux,51.93,22548,LOL.top.pyke,54.4,16499,LOL.top.yuumi,53.64,15781,LOL.top.blitzcrank,50.88,15182,LOL.top.morgana,48.92,15156,LOL.top.nami,51.06,14911,LOL.top.thresh,51.93,14373,LOL.top.nautilus,51.87,12585,LOL.top.lulu,52.75,11579,LOL.top.leona,51.09,10960,"亡者的板甲,薄暮法袍,荆棘之甲",17.83,"薄暮法袍,亡者的板甲,荆棘之甲",5.61,"帝国指令,恶魔之拥,莫雷洛秘典",4.86,"薄暮法袍,荆棘之甲,亡者的板甲",3.0,"帝国指令,恶魔之拥,荆棘之甲",2.93
LOL.top.maokai,global,all,12.21,jungle,3,51.22,1.58,0.51,LOL.top.viego,52.2,9145,LOL.top.graves,51.57,8994,LOL.top.kayn,51.03,7879,LOL.top.leesin,55.91,6856,LOL.top.hecarim,52.46,6822,LOL.top.masteryi,48.48,6633,LOL.top.ekko,51.14,5878,LOL.top.diana,47.65,5469,LOL.top.shaco,51.72,5075,LOL.top.belveth,50.45,4882,"冰脉护手,恶魔之拥,荆棘之甲",11.51,"日炎圣盾,恶魔之拥,荆棘之甲",6.22,"日炎圣盾,荆棘之甲,振奋盔甲",4.87,"日炎圣盾,荆棘之甲,冰霜之心",4.72,"冰脉护手,恶魔之拥,冰霜之心",3.83
LOL.top.maokai,global,all,12.21,top,4,50.12,1.23,0.4,LOL.top.aatrox,49.81,6617,LOL.top.darius,49.85,5986,LOL.top.ksante,54.2,5240,LOL.top.sett,49.09,4887,LOL.top.mordekaiser,44.78,4500,LOL.top.nasus,45.59,4383,LOL.top.garen,47.17,4130,LOL.top.fiora,49.79,4083,LOL.top.jax,49.28,3588,LOL.top.yone,51.99,3343,"女神之泪,日炎圣盾,末日寒冬,荆棘之甲",19.66,"女神之泪,日炎圣盾,末日寒冬,冰霜之心",9.96,"女神之泪,日炎圣盾,末日寒冬,振奋盔甲",8.4,"女神之泪,日炎圣盾,荆棘之甲,末日寒冬",4.98,"日炎圣盾,荆棘之甲,冰霜之心",2.65
LOL.top.maokai,global,diamond,12.21,support,2,52.14,3.46,1.05,LOL.top.nami,54.42,825,LOL.top.yuumi,54.94,759,LOL.top.lulu,55.34,665,LOL.top.thresh,51.93,649,LOL.top.blitzcrank,49.84,628,LOL.top.pyke,53.72,618,LOL.top.karma,52.58,561,LOL.top.nautilus,51.15,524,LOL.top.renata,52.14,468,LOL.top.janna,41.61,411,"亡者的板甲,薄暮法袍,荆棘之甲",32.58,"帝国指令,恶魔之拥,莫雷洛秘典",19.03,"薄暮法袍,亡者的板甲,荆棘之甲",9.68,"帝国指令,恶魔之拥,虚空之杖",4.52,"帝国指令,恶魔之拥,视界专注",4.52
LOL.top.maokai,global,diamond,12.21,top,3,50.65,1.76,0.53,LOL.top.aatrox,47.83,368,LOL.top.darius,46.77,263,LOL.top.camille,52.05,244,LOL.top.ksante,53.53,241,LOL.top.fiora,49.78,227,LOL.top.ornn,57.82,211,LOL.top.shen,45.85,205,LOL.top.yone,51.08,186,LOL.top.sett,48.65,185,LOL.top.nasus,50.0,174,"女神之泪,日炎圣盾,末日寒冬,荆棘之甲",24.98,"女神之泪,日炎圣盾,末日寒冬,冰霜之心",16.23,"女神之泪,日炎圣盾,末日寒冬,振奋盔甲",10.85,"女神之泪,日炎圣盾,荆棘之甲,末日寒冬",4.47,"女神之泪,日炎圣盾,末日寒冬,自然之力",3.92
LOL.top.maokai,global,diamond,12.21,jungle,4,50.67,1.57,0.48,LOL.top.graves,50.12,411,LOL.top.viego,49.55,335,LOL.top.hecarim,57.83,332,LOL.top.ekko,52.63,247,LOL.top.kayn,51.68,238,LOL.top.leesin,48.71,232,LOL.top.sejuani,53.42,161,LOL.top.zac,53.55,155,LOL.top.kindred,44.67,150,LOL.top.khazix,53.02,149,"冰脉护手,恶魔之拥,荆棘之甲",11.51,"冰脉护手,恶魔之拥,冰霜之心",7.71,"日炎圣盾,恶魔之拥,荆棘之甲",7.52,"冰脉护手,冰霜之心,荆棘之甲",4.46,"日炎圣盾,荆棘之甲,冰霜之心",4.18
LOL.top.maokai,global,platinum,12.21,support,2,51.9,3.21,1.14,LOL.top.nami,51.19,2145,LOL.top.pyke,52.96,1773,LOL.top.thresh,51.84,1763,LOL.top.yuumi,53.39,1635,LOL.top.blitzcrank,50.6,1573,LOL.top.lulu,50.82,1527,LOL.top.lux,53.6,1321,LOL.top.nautilus,49.63,1201,LOL.top.karma,55.28,1118,LOL.top.morgana,48.6,965,"亡者的板甲,薄暮法袍,荆棘之甲",25.26,"帝国指令,恶魔之拥,莫雷洛秘典",11.54,"薄暮法袍,亡者的板甲,荆棘之甲",8.98,"帝国指令,恶魔之拥,荆棘之甲",3.7,"薄暮法袍,荆棘之甲,亡者的板甲",3.32
LOL.top.maokai,global,platinum,12.21,jungle,4,50.59,1.66,0.61,LOL.top.graves,50.72,1177,LOL.top.viego,52.79,968,LOL.top.hecarim,52.36,953,LOL.top.leesin,55.25,809,LOL.top.ekko,50.33,757,LOL.top.kayn,50.4,750,LOL.top.diana,51.79,558,LOL.top.masteryi,47.88,520,LOL.top.belveth,51.57,508,LOL.top.zac,50.3,495,"冰脉护手,恶魔之拥,荆棘之甲",12.74,"日炎圣盾,恶魔之拥,荆棘之甲",6.33,"冰脉护手,恶魔之拥,冰霜之心",5.86,"女神之泪,日炎圣盾,末日寒冬,荆棘之甲",4.29,"日炎圣盾,荆棘之甲,冰霜之心",4.14
LOL.top.maokai,global,platinum,12.21,top,4,50.27,1.51,0.55,LOL.top.aatrox,52.8,911,LOL.top.darius,49.59,738,LOL.top.ksante,53.82,719,LOL.top.fiora,47.8,567,LOL.top.camille,49.81,516,LOL.top.sett,49.31,509,LOL.top.gangplank,48.39,496,LOL.top.mordekaiser,47.57,473,LOL.top.nasus,44.49,472,LOL.top.ornn,42.39,460,"女神之泪,日炎圣盾,末日寒冬,荆棘之甲",22.97,"女神之泪,日炎圣盾,末日寒冬,冰霜之心",14.57,"女神之泪,日炎圣盾,末日寒冬,振奋盔甲",10.79,"女神之泪,日炎圣盾,荆棘之甲,末日寒冬",5.06,"女神之泪,日炎圣盾,末日寒冬,自然之力",2.81
LOL.top.maokai,global,gold,12.21,support,3,51.77,3.17,1.07,LOL.top.lux,51.09,3717,LOL.top.pyke,55.19,3267,LOL.top.nami,50.67,3229,LOL.top.thresh,50.88,3186,LOL.top.blitzcrank,50.67,2994,LOL.top.yuumi,52.25,2890,LOL.top.morgana,49.13,2526,LOL.top.lulu,52.96,2519,LOL.top.nautilus,52.06,2326,LOL.top.leona,50.82,2001,"亡者的板甲,薄暮法袍,荆棘之甲",21.65,"帝国指令,恶魔之拥,莫雷洛秘典",7.01,"薄暮法袍,亡者的板甲,荆棘之甲",6.65,"薄暮法袍,荆棘之甲,亡者的板甲",3.64,"女神之泪,日炎圣盾,末日寒冬,荆棘之甲",3.54
LOL.top.maokai,global,gold,12.21,jungle,3,51.36,1.69,0.58,LOL.top.graves,53.13,2127,LOL.top.viego,52.92,1950,LOL.top.leesin,57.02,1624,LOL.top.kayn,50.0,1612,LOL.top.hecarim,52.34,1475,LOL.top.ekko,51.1,1313,LOL.top.masteryi,48.71,1199,LOL.top.diana,48.0,1150,LOL.top.shaco,49.74,1148,LOL.top.sejuani,50.8,1067,"冰脉护手,恶魔之拥,荆棘之甲",12.47,"日炎圣盾,恶魔之拥,荆棘之甲",6.78,"日炎圣盾,荆棘之甲,振奋盔甲",5.25,"日炎圣盾,荆棘之甲,冰霜之心",4.82,"冰脉护手,恶魔之拥,冰霜之心",4.5
LOL.top.maokai,global,gold,12.21,top,4,50.38,1.32,0.45,LOL.top.aatrox,49.48,1429,LOL.top.ksante,54.47,1285,LOL.top.darius,50.47,1274,LOL.top.sett,49.85,1011,LOL.top.nasus,45.14,937,LOL.top.fiora,50.84,891,LOL.top.mordekaiser,42.2,872,LOL.top.garen,45.41,861,LOL.top.jax,51.29,778,LOL.top.gangplank,51.6,721,"女神之泪,日炎圣盾,末日寒冬,荆棘之甲",22.93,"女神之泪,日炎圣盾,末日寒冬,冰霜之心",11.12,"女神之泪,日炎圣盾,末日寒冬,振奋盔甲",9.91,"女神之泪,日炎圣盾,荆棘之甲,末日寒冬",5.41,"女神之泪,冰脉护手,末日寒冬,荆棘之甲",2.71
LOL.top.maokai,global,silver,12.21,support,3,51.59,3.29,0.99,LOL.top.lux,51.16,6294,LOL.top.morgana,47.09,4128,LOL.top.pyke,53.46,3745,LOL.top.blitzcrank,50.89,3468,LOL.top.yuumi,52.71,3419,LOL.top.nautilus,53.12,2978,LOL.top.leona,50.47,2958,LOL.top.nami,52.3,2933,LOL.top.thresh,53.42,2928,LOL.top.lulu,52.69,2416,"亡者的板甲,薄暮法袍,荆棘之甲",20.36,"薄暮法袍,亡者的板甲,荆棘之甲",6.48,"帝国指令,恶魔之拥,莫雷洛秘典",4.17,"女神之泪,日炎圣盾,末日寒冬,荆棘之甲",3.77,"薄暮法袍,荆棘之甲,亡者的板甲",3.64
